date,kib_bencana_id,disaster_type,province,city,district,village,posko_id,posko_name,item_category,item_name,unit,anomaly_type,severity,score,target_need_qty,current_stock_qty,requested_qty,distributed_qty,message,action_suggestion
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.61,95.4,65.63,109.47,112.37,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,protein,kg,critical_stock,medium,0.62,2.1,1.42,2.17,2.24,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,protein,kg,critical_stock,medium,0.52,1.82,1.79,1.83,1.92,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,protein,kg,critical_stock,medium,0.56,1.61,1.64,1.78,1.84,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-15,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.64,38.98,26.84,43.05,45.06,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.62,41.42,27.88,44.74,42.37,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.62,41.42,27.82,45.23,46.92,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.61,56.37,28.88,62.92,61.52,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,air_sanitasi,air_bersih,liter,critical_stock,medium,0.59,28052.1,20873.06,30577.19,30548.88,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.5,10949.81,8435.54,12561.78,12665.53,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-29,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.52,7633.26,8109.5,8154.8,8218.81,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,air_sanitasi,air_minum,liter,critical_stock,medium,0.52,4608.35,4057.48,5119.53,4646.99,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,perbekalan_pangan,beras,kg,critical_stock,medium,0.57,891.47,591.72,965.31,951.93,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,perbekalan_pangan,minyak,kg,critical_stock,medium,0.6,39.03,27.47,37.92,35.06,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.59,1820.58,1387.0,1884.23,1725.36,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.58,2189.96,1440.75,2249.33,2027.85,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.52,1843.34,1642.6,2014.09,1675.79,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-22,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.53,1734.83,1614.18,1653.21,1647.91,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.52,1407.58,1629.84,1571.82,1432.11,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7CF1D5D6,Gunung lanjung 2 RW 07,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.59,2021.16,1380.77,1921.9,1986.89,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,air_sanitasi,air_bersih,liter,critical_stock,medium,0.6,1805.66,1062.93,1668.55,1649.72,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,air_sanitasi,air_bersih,liter,critical_stock,medium,0.52,1258.75,1291.38,1203.01,1140.74,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.65,566.76,314.06,611.89,617.06,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,air_sanitasi,air_minum,liter,critical_stock,medium,0.66,339.82,150.92,363.98,300.17,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,shelter,alas_tidur,unit,critical_stock,medium,0.57,107.27,75.75,113.82,90.0,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,shelter,alas_tidur,unit,critical_stock,medium,0.55,101.32,80.99,104.53,102.09,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-15,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,shelter,alas_tidur,unit,critical_stock,medium,0.64,95.36,64.66,105.26,109.54,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,perbekalan_pangan,beras,kg,critical_stock,medium,0.56,44.92,31.11,42.64,44.39,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,air_sanitasi,jamban,unit,critical_stock,medium,0.62,4.71,3.81,5.33,5.35,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,perbekalan_pangan,minyak,kg,critical_stock,medium,0.54,2.25,1.62,2.34,1.88,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,perbekalan_pangan,minyak,kg,critical_stock,medium,0.59,2.72,1.45,2.99,2.73,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,perbekalan_pangan,minyak,kg,critical_stock,medium,0.6,2.06,1.42,1.97,2.12,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-22,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.62,7.5,5.28,7.27,7.43,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.55,44.16,31.22,45.68,36.24,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.59,39.85,28.82,40.32,41.78,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,perbekalan_pangan,protein,kg,critical_stock,medium,0.67,6.42,2.97,6.43,6.51,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,kebersihan,sabun_cuci,unit_bulan,critical_stock,high,0.76,128.35,42.61,132.34,126.05,Stok hanya 0.24 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.58,102.8,74.48,104.86,110.83,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.51,77.37,86.45,87.59,79.19,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-7DDB9ABB,Poko RW 12,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.53,135.93,83.28,140.35,121.98,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.52,1074.38,793.85,1033.67,1108.98,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.74,1128.9,426.76,1279.55,1370.56,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_bersih,liter,fulfillment_gap,medium,0.46,1158.4,3679.14,1318.56,715.51,Distribusi belum memenuhi 46% dari request.,Cek kendala pemenuhan request dan eskalasi jika stok pusat tidak mencukupi.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.52,983.46,796.95,981.61,1039.09,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.61,342.07,217.13,320.53,318.95,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.67,323.12,181.94,371.18,396.76,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.53,276.9,261.12,278.75,248.75,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_minum,liter,critical_stock,medium,0.68,179.06,88.68,179.84,169.83,Stok hanya 0.32 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_minum,liter,critical_stock,medium,0.59,161.56,113.15,166.39,135.31,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_minum,liter,critical_stock,medium,0.69,188.15,86.15,200.0,195.68,Stok hanya 0.31 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,air_minum,liter,critical_stock,medium,0.51,142.17,134.95,160.53,129.34,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,shelter,alas_tidur,unit,critical_stock,medium,0.51,71.63,53.68,76.09,67.47,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,shelter,alas_tidur,unit,critical_stock,medium,0.67,84.24,36.52,89.41,74.06,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-16,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,shelter,alas_tidur,unit,critical_stock,medium,0.65,64.62,38.32,68.15,67.07,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,beras,kg,critical_stock,medium,0.72,30.71,12.33,29.72,31.81,Stok hanya 0.28 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,beras,kg,critical_stock,high,0.8,30.1,8.68,34.49,32.82,Stok hanya 0.20 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,beras,kg,fulfillment_gap,medium,0.47,30.89,52.54,30.93,16.38,Distribusi belum memenuhi 47% dari request.,Cek kendala pemenuhan request dan eskalasi jika stok pusat tidak mencukupi.
2025-12-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,beras,kg,critical_stock,medium,0.55,19.74,19.91,22.58,20.01,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,air_sanitasi,jamban,unit,critical_stock,medium,0.5,4.19,2.97,3.89,3.63,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,mie_instan,bungkus,critical_stock,high,0.78,383.88,118.54,412.37,427.06,Stok hanya 0.22 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.74,323.12,145.27,356.54,353.2,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.58,376.3,230.11,351.76,282.82,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.57,323.12,237.77,337.89,357.74,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-29,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.59,267.61,224.36,297.47,303.85,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,minyak,kg,critical_stock,medium,0.64,1.54,0.79,1.63,1.34,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.5,27.57,17.99,28.11,22.57,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,kebersihan,pembalut,unit_bulan,critical_stock,high,0.76,18.23,6.76,19.29,19.81,Stok hanya 0.24 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.59,16.69,11.58,18.47,16.08,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.51,16.69,13.85,17.86,14.23,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.6,253.8,170.73,260.64,273.81,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-28,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.54,197.05,200.83,219.43,212.21,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,protein,kg,critical_stock,medium,0.74,3.86,1.45,4.16,3.85,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-15,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Gekbrong,Cintaasih,POSKO-7E37ABFA,mandandiri,perbekalan_pangan,protein,kg,critical_stock,medium,0.56,3.04,2.4,2.86,3.03,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
